cc_id,type,number,ccv,expire
61534,VISA 16 digit,2331938173099950,9506,10/26
37355,Mastercard,4290330543215232250,564,01/24
15855,VISA 19 digit,3546379805962159,5972,07/22
80316,JCB 15 digit,30161939933762,873,08/27
59096,VISA 13 digit,2251304255576397,839,01/29
57097,VISA 13 digit,4012313279342,111,07/24
85500,JCB 16 digit,4489399274241,590,04/25
71107,Maestro,348224263333889,696,02/25
25933,VISA 19 digit,3571536873991182,854,08/29
56809,JCB 16 digit,3502712862802698,0956,06/26
51081,JCB 16 digit,2261872293384618,571,10/31
80780,Mastercard,4245793955862,672,06/25
25121,American Express,4564366648054,297,05/26
10677,JCB 16 digit,060452355013,4940,01/31
82005,JCB 16 digit,4039721203238868,052,03/24
11162,Discover,6011265867915319,271,05/25
67880,Discover,4483685626491753,868,06/29
82325,Diners Club / Carte Blanche,4500731493515420998,885,04/29
46511,VISA 13 digit,583518748517,132,04/25
20955,Maestro,4670767572804891,477,05/27
13048,Maestro,4100868410111125,937,03/23
78534,American Express,180021816819765,800,09/25
15340,JCB 16 digit,4892464614547074,042,12/27
13843,VISA 13 digit,4469351873636603571,147,06/31
62824,JCB 16 digit,345031282463883,438,02/30
43374,JCB 16 digit,375421545032356,721,01/29
15776,Diners Club / Carte Blanche,378135874793852,031,01/24
23216,JCB 15 digit,630476126895,012,12/28
60919,VISA 19 digit,3559726924651598,701,07/29
27441,VISA 19 digit,2271325828773043,398,05/28
16891,VISA 13 digit,345604975356133,390,09/23
42140,Diners Club / Carte Blanche,180057034753816,201,10/23
48481,VISA 19 digit,30371823602031,8338,04/25
17187,American Express,3509646705481216,229,11/22
45275,VISA 16 digit,630495206678,197,06/28
13575,Mastercard,213135517488208,006,08/22
36414,Mastercard,639059117544,149,05/25
31953,VISA 19 digit,4791504018294021,132,12/22
45107,JCB 16 digit,3518026793837471,698,11/28
31340,VISA 16 digit,6505581915356139,286,01/23
80424,Maestro,2278271472339850,671,06/23
71175,Diners Club / Carte Blanche,3510709621059172,600,06/22
83756,JCB 16 digit,4140120417776191240,952,12/29
59921,Maestro,6011772256289644,787,09/28
92258,American Express,3580241283344580,072,06/27
96632,JCB 16 digit,6543994038335688,324,02/31
49306,Diners Club / Carte Blanche,4715903843893475897,151,07/26
69108,Discover,30118347697678,832,03/26
64025,VISA 13 digit,5199625151086992,828,02/31
97667,JCB 16 digit,180090740342400,542,06/27
70352,VISA 16 digit,213102469235367,774,11/28
49218,JCB 16 digit,2702928538222604,499,08/24
29074,JCB 16 digit,4143223027991171,558,02/24
95631,VISA 16 digit,4615919302611611,527,05/27
89311,JCB 15 digit,4075566746381211,085,04/27
98669,VISA 13 digit,6590933161818690,272,03/29
94035,JCB 16 digit,3506781389327246,667,04/31
96989,VISA 16 digit,30279495224770,130,08/31
75429,Diners Club / Carte Blanche,639054127530,494,07/29
80952,JCB 16 digit,4481139720682,273,03/27
20404,Mastercard,4285284766068512,109,04/31
38475,VISA 16 digit,4649103359506699,486,09/29
76533,Mastercard,4773207153777394,0769,08/26
54204,JCB 15 digit,346240888794679,353,10/25
17703,American Express,4676564631698,979,11/30
20199,Maestro,30468977386559,644,10/22
70171,Maestro,4948305835044579,284,09/22
31669,VISA 16 digit,375450905808840,025,06/27
69008,JCB 15 digit,30131995187900,684,12/23
72513,JCB 16 digit,180004374170078,107,04/25
64655,VISA 16 digit,3505741607583450,928,02/27
58608,Maestro,6011490581486518,893,11/26
45938,JCB 16 digit,180026193872782,120,10/31
87650,JCB 16 digit,3580863830606805,342,05/31
44720,American Express,4831817865577930,706,10/22
63479,American Express,4026624878993992649,312,08/27
82984,JCB 16 digit,4020683891015156235,295,07/31
13340,JCB 16 digit,180088621378170,261,08/25
78162,VISA 16 digit,502057303245,425,09/27
60739,VISA 13 digit,180077237232400,129,09/30
54032,American Express,30164145655930,604,03/23
99756,VISA 19 digit,4352224216425,046,10/31
41128,VISA 16 digit,3532294071651814,906,01/29
93012,JCB 16 digit,6011710275589651,053,06/25
45498,Maestro,2720687502743031,529,04/31
48568,Mastercard,213136477796762,733,12/26
90349,Maestro,3506698202845008,9646,08/26
50175,American Express,180090315186091,943,08/29
27543,Maestro,4122174231595,149,01/26
16260,VISA 16 digit,2277785553664465,521,09/23
34603,Mastercard,4058388349546129,358,07/29
42851,Maestro,30409929708029,485,08/31
78693,American Express,4217698800609037391,754,06/24
41382,VISA 19 digit,3510987710162020,438,12/27
26472,JCB 15 digit,2288531778941941,210,05/24
52778,Diners Club / Carte Blanche,213188647945787,876,01/32
90230,VISA 19 digit,4838628813561410,191,10/28
78468,VISA 13 digit,2247786705440785,965,06/22
52807,JCB 15 digit,36219353854999,220,12/23
93959,Discover,30420058130513,577,06/29
85232,VISA 13 digit,36692218326488,970,02/25
58984,VISA 13 digit,345667373577253,557,06/26
56609,JCB 15 digit,4055438805228332999,780,06/31
82938,JCB 16 digit,213131238400242,796,05/31
95737,Maestro,180034355596934,838,06/27
20035,JCB 16 digit,30412569645485,188,03/22
78580,VISA 13 digit,2223788493657008,485,05/23
43853,VISA 16 digit,4605220015910457989,727,12/31
47380,VISA 16 digit,4794435627546,685,04/26
63042,Diners Club / Carte Blanche,3589747290823680,013,10/29
86618,VISA 19 digit,38801870182992,398,06/24
99275,Mastercard,6586888396779792,727,10/24
81032,VISA 19 digit,345912346922990,4900,07/24
75135,Discover,4847383739458288,901,11/31
62885,American Express,30276721662898,565,01/22
36130,VISA 16 digit,3539416732208089,199,05/27
60906,Maestro,180000914752755,005,09/30
99560,VISA 16 digit,3594579981728024,224,09/29
61537,VISA 16 digit,213166294269602,619,10/22
51370,VISA 19 digit,4368690562019,372,11/30
56193,Diners Club / Carte Blanche,349575809471312,497,08/30
55133,JCB 16 digit,213133354771919,054,06/24
77686,Diners Club / Carte Blanche,4917475859515601,882,01/29
89168,Diners Club / Carte Blanche,2240338824788582,353,11/27
36501,VISA 13 digit,2240076018258455,810,01/27
93212,JCB 16 digit,4695644764367063,216,05/22
80259,JCB 16 digit,6011875960410578,864,01/23
92304,American Express,30445296619597,4068,02/25
75733,VISA 13 digit,340155810888728,071,07/27
58071,American Express,6011069450007199,016,01/22
97207,Diners Club / Carte Blanche,676190215688,824,11/23
53876,JCB 16 digit,4242903140832,135,02/29
52925,VISA 16 digit,30027376480049,219,03/30
45939,JCB 15 digit,3542960388060067,937,03/30
56540,American Express,349614466574199,461,05/22
61081,VISA 16 digit,4093202224706764,204,10/24
66548,JCB 15 digit,213193525622888,473,04/26
44344,Discover,379400810529375,394,10/25
58867,JCB 15 digit,4407770243960115522,479,01/31
29518,Discover,4344038743045553541,114,08/24
10537,JCB 15 digit,4888143991549,173,12/29
74568,VISA 16 digit,6011468794408248,323,02/27
68914,Diners Club / Carte Blanche,4687786470655339,877,06/27
21613,JCB 16 digit,4118206222499562,7479,04/23
66024,American Express,3528682887210765,229,04/27
94470,American Express,503845488090,910,07/26
75460,JCB 16 digit,4602737713650,746,07/26
38669,American Express,341619290638258,112,03/25
39580,Discover,6011832876410515,670,09/23
56718,Diners Club / Carte Blanche,6526400623464926,693,06/31
29062,VISA 16 digit,2288819292187491,310,11/28
86327,VISA 19 digit,3561978845047267,419,08/25
60347,VISA 16 digit,36064944037120,651,12/27
58901,Maestro,060440650145,024,12/24
23727,American Express,6011702242056757,886,10/26
57740,Diners Club / Carte Blanche,5365196933565271,899,06/23
64191,JCB 16 digit,585310322417,452,03/27
40771,VISA 16 digit,676123910934,5178,08/24
44439,Discover,38617232963667,654,08/25
48416,Maestro,4737937545269727,868,12/30
94342,VISA 13 digit,4527235000740,653,07/23
37174,Mastercard,213113991991344,903,10/27
56136,JCB 15 digit,4767309869493893560,770,10/27
95282,JCB 15 digit,4419864236329617,984,10/29
71206,Discover,4486941336841,930,10/31
95907,VISA 19 digit,676268918080,646,05/22
64401,VISA 13 digit,4207608112964,365,05/23
66450,JCB 15 digit,4346431953616010,582,01/25
27417,Mastercard,4623483541412224,081,03/28
10707,Diners Club / Carte Blanche,3549962519773884,848,03/27
79622,VISA 19 digit,4614928517782,147,08/26
52225,VISA 16 digit,4893848914136308,0714,02/31
94401,Discover,180084220869677,341,11/26
17750,Discover,630401689322,191,07/28
31024,JCB 15 digit,4207596034980,327,04/29
61406,VISA 16 digit,6520196774314078,185,09/31
42557,Mastercard,213160007532745,409,10/24
43120,VISA 19 digit,6525000121854254,361,12/28
72380,JCB 15 digit,3554049431220525,107,08/29
25252,JCB 16 digit,6579434174048529,876,09/29
87820,VISA 16 digit,36259056355019,102,04/26
47610,VISA 16 digit,4442741389348217,264,09/29
87045,JCB 16 digit,630447321534,407,10/27
31519,Mastercard,6527770674881478,630,06/26
56637,Maestro,4238103759567132,952,07/23
19936,American Express,4825778089581652376,306,02/29
54079,JCB 15 digit,370947817312881,447,01/23
63359,VISA 16 digit,5259702477811382,811,12/23
87464,VISA 16 digit,346090783138583,5658,05/30
25385,Maestro,4206485354587153,819,05/23
94693,VISA 16 digit,6011301219781644,155,05/27
88483,VISA 16 digit,213123627416582,044,08/25
82511,Maestro,4144643522769096,131,04/28
77462,JCB 16 digit,4497118607366229909,449,11/31
70289,VISA 13 digit,180006085227410,995,07/23
71479,JCB 16 digit,5292486325014279,176,10/30
36518,VISA 16 digit,2612327080284337,780,12/22
58999,Mastercard,4293748824312,806,12/24
31550,Diners Club / Carte Blanche,3504801055655258,740,11/22
86331,Mastercard,4651684724677376463,402,07/27
31878,VISA 16 digit,060438820841,109,07/31
57600,Mastercard,213118010487794,194,10/27
11456,Diners Club / Carte Blanche,6011078678728841,372,05/23
78541,JCB 16 digit,589225878562,193,04/30
28074,VISA 16 digit,4324331894519,766,02/24
94785,Diners Club / Carte Blanche,4210648336668,702,02/26
29401,JCB 16 digit,4303511064809421,572,01/26
49205,VISA 16 digit,213175404773486,333,06/31
38504,VISA 16 digit,4454671244940863,660,04/22
13487,VISA 13 digit,6011260418837666,751,07/26
86685,American Express,3542999148543186,551,01/25
24889,VISA 13 digit,4415351375465299,390,08/22
88318,Diners Club / Carte Blanche,573327806770,559,06/28
31844,Diners Club / Carte Blanche,375171167572946,8430,09/28
52833,VISA 13 digit,4372909514180227,547,08/25
15653,VISA 16 digit,4998648344147782,144,12/31
96890,VISA 16 digit,2274754857209164,333,09/28
27995,Maestro,378758810721644,671,10/24
80628,JCB 15 digit,4878080353282083,598,08/25
71652,Diners Club / Carte Blanche,3581493785775832,893,02/27
51255,JCB 15 digit,6011293972708536,891,10/24
35639,JCB 15 digit,4879280584465976774,005,04/27
20802,JCB 15 digit,3592270463502861,259,10/22
39061,JCB 15 digit,4460554286585,379,02/26
86923,VISA 16 digit,4342831781770935,169,12/23
78613,Diners Club / Carte Blanche,38314184251529,880,06/30
19360,JCB 16 digit,342168992175218,706,06/27
72925,JCB 16 digit,30543005864247,709,06/29
26653,VISA 19 digit,38927624943072,213,12/25
73751,VISA 19 digit,377308158409674,7263,03/30
87230,VISA 13 digit,3596561208092259,035,12/25
52913,VISA 13 digit,4791691200170604862,470,06/30
54673,Discover,4595827070967,046,12/31
82064,VISA 19 digit,3502876851871079,940,11/24
47744,Diners Club / Carte Blanche,4768367407515,1373,10/26
61244,JCB 15 digit,3554862252672065,462,03/27
76203,American Express,4487260364588,968,10/22
23146,American Express,4395618101425798626,793,03/27
34296,JCB 16 digit,5118946756354454,319,02/31
57224,VISA 13 digit,38392806648967,438,10/22
45810,American Express,3569648314974661,671,07/29
84153,VISA 19 digit,6539667983506877,172,03/28
65906,JCB 16 digit,3550006140536942,391,01/24
96664,VISA 13 digit,30438700605955,8130,02/23
74721,American Express,30128000146947,956,08/24
98865,Discover,4677851072000,860,02/26
98939,JCB 16 digit,375493460235827,259,03/25
36298,Diners Club / Carte Blanche,344270314454327,240,08/23
98001,Maestro,3597216560190832,798,10/23
28712,American Express,3590358669458343,261,03/24
47014,Mastercard,503834087838,918,08/25
13810,VISA 19 digit,340426270702711,063,01/22
41580,VISA 13 digit,639084477889,563,03/25
28577,Maestro,4254268431755758,504,09/24
73051,VISA 16 digit,346631220971746,540,06/28
62197,VISA 16 digit,376036852583806,625,10/25
35969,VISA 13 digit,565586134373,393,05/26
20888,JCB 16 digit,2485781648181985,375,05/23
33203,Mastercard,3511663499748730,568,12/30
18423,Discover,2244717865972716,982,09/23
33597,American Express,675990983305,513,11/30
85840,VISA 16 digit,3595169350538722,221,05/24
32366,Discover,2562782713615713,534,06/29
41697,JCB 16 digit,3507032233482905,698,10/25
99922,VISA 19 digit,3597236864833366,115,01/30
16774,Discover,3544752116343826,935,05/22
25884,Discover,5315516483253302,298,01/22
28320,VISA 19 digit,4051490227245,113,03/26
24574,Diners Club / Carte Blanche,502075297387,674,08/29
53293,American Express,3539776765706451,502,05/26
80071,JCB 15 digit,4845990533568,896,10/22
67570,Discover,373319588961154,7346,10/23
49656,JCB 16 digit,4398610548582,890,01/26
54824,Maestro,4268131322583953855,735,02/25
37527,Maestro,586305580837,049,05/25
60101,Mastercard,4028859129493,017,04/26
59399,JCB 15 digit,4472190104611348,543,06/26
27856,VISA 13 digit,372831021433790,275,03/28
79846,JCB 16 digit,4380780556094133,029,03/25
64498,American Express,4633340965697255005,117,01/23
37837,American Express,4809888673745819,207,04/22
69647,JCB 15 digit,4207264713428,485,01/30
96632,VISA 16 digit,4646113342834457,884,03/28
13647,Discover,344915795383029,239,09/28
42908,American Express,38633136493057,3238,01/31
26628,Mastercard,6011206936495578,500,06/25
99787,VISA 13 digit,3513364388838355,332,11/25
54866,American Express,3513735541711771,267,03/31
13892,JCB 15 digit,30519939276682,981,06/31
86269,Mastercard,3501923666467924,016,05/27
85201,JCB 15 digit,3586379656151432,611,02/30
51418,VISA 19 digit,342303501392562,562,12/29
55012,VISA 16 digit,213191525517660,337,06/27
47738,JCB 15 digit,4377176318236788,510,03/23
65700,Mastercard,6011610699293403,301,05/23
51641,JCB 16 digit,6011042422396412,518,02/30
12750,VISA 19 digit,4499552071974976,271,11/27
61309,VISA 16 digit,576101831450,626,10/31
99923,Discover,30489608837851,095,05/24
88373,Discover,6011261444112801,561,11/31
90801,Diners Club / Carte Blanche,6011285399557504,416,05/29
95502,JCB 15 digit,4703161473579,327,08/22
77672,VISA 13 digit,4797507843231757,048,05/22
35514,JCB 16 digit,30563684901995,7161,09/26
33572,VISA 19 digit,347373453453089,111,12/23
91965,VISA 16 digit,2594470049733556,475,05/22
73405,VISA 13 digit,6599437190778363,279,11/24
43618,VISA 16 digit,6578586270096800,743,12/29
91244,VISA 16 digit,4588084306559507,596,03/31
61877,Maestro,4167632703487331,310,03/30
32417,Diners Club / Carte Blanche,3525024194774584,538,11/30
80381,VISA 16 digit,4606072163819,569,11/27
73728,JCB 15 digit,4673891793324658,004,09/28
67114,VISA 16 digit,4169326468223437182,568,08/25
24993,JCB 16 digit,4521850762861656,626,08/26
72253,VISA 16 digit,180012814086341,422,01/22
34482,VISA 19 digit,180028130022885,601,08/25
57563,Mastercard,379760556480590,266,02/23
81072,VISA 13 digit,2621129198519318,1494,08/28
79137,JCB 16 digit,4845159972375,6551,10/25
51223,American Express,3533043898304282,5637,03/24
50161,American Express,4714688705827407631,671,12/24
81717,Discover,6536629932836097,704,04/27
90078,VISA 19 digit,180009095859719,955,12/24
79509,VISA 16 digit,3561644677478281,754,10/23
25068,JCB 16 digit,4140298691269305,915,05/23
55134,JCB 16 digit,6011975158569688,798,01/23
91396,Discover,2259464032693501,296,06/27
60616,JCB 15 digit,4026702335151609072,406,12/31
39712,Discover,4998891250103,157,02/31
47466,VISA 13 digit,376549240431249,121,09/27
51442,JCB 16 digit,503836163256,885,10/24
17106,VISA 16 digit,4215385530282,995,01/25
72699,VISA 19 digit,4238086373174,149,06/28
79625,VISA 16 digit,3593080985550143,444,12/31
51009,Diners Club / Carte Blanche,3524798086248010,674,12/29
40814,Mastercard,5240966275808500,205,08/23
23078,VISA 19 digit,4810199283934141,479,03/29
27436,JCB 16 digit,5217303976646667,855,11/30
17125,VISA 16 digit,379108851531636,273,07/25
65484,American Express,4339517959159,899,01/30
55613,Mastercard,2298005786626990,1146,08/31
88429,JCB 16 digit,4177912245515155,537,09/29
93381,JCB 15 digit,3559987461368943,762,07/30
92811,JCB 16 digit,4524762110695,581,06/28
36502,JCB 16 digit,2586302154341976,082,08/28
74162,VISA 16 digit,180007245451338,109,02/23
69991,Maestro,567700761578,094,02/24
74786,VISA 19 digit,6597290365337628,300,04/24
69655,American Express,180044654743079,606,04/22
67557,American Express,4197197223323207747,746,05/25
45884,JCB 15 digit,342113550178626,109,09/23
60399,VISA 19 digit,180038810100992,374,01/28
79294,VISA 13 digit,342713344693333,649,10/22
73551,VISA 19 digit,676140680155,087,08/26
95246,Diners Club / Carte Blanche,4782109640536825146,498,08/31
61230,American Express,375326115776656,295,01/26
